2025-06-18 10:25:23.627001,"0,3006,1001,50,0"
2025-06-18 10:25:23.631501,"0,3006,1515,0.0,0.0,-829.0492,66.072,28.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:23.643001,"2025-06-18 10:34:49 - Main - INFO: response: 0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,5,1,0.2,0.05,0.01,1,1,1,1.0,0,0,0,0,10"
2025-06-18 10:25:24.258746,"0,3006,1515,0.0,0.0,-829.0492,66.072,28.14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:28.582796,"0,3006,1515,0.0,0.0,-829.0054,66.072,28.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:29.099144,"0,3006,1515,0.0,0.0,-829.0054,66.072,28.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:30.863010,"0,3006,1515,0.0,0.0,-829.0054,66.072,28.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:33.517633,"0,3006,1515,0.0,0.0,-829.0348,66.072,28.095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:34.034375,"0,3006,1515,0.0,0.0,-829.0348,66.072,28.095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:36.991766,"0,3006,1001,50,0"
2025-06-18 10:25:36.997766,"0,3006,1001,0.0,0.0,-829.0348,66.072,28.095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
2025-06-18 10:25:37.008766,"2025-06-18 10:35:02 - Main - INFO: response: 0,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2,5,1,0.2,0.05,0.01,1,1,1,1.0,0,0,0,0,10"
2025-06-18 10:25:38.990067,"0,3006,1515,0.0,0.0,-829.0413,66.072,28.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,-3000.0,-3000.0,0.0,0"
