2024-07-10 16:22:03.951741,"0,2501,1001,50,0,"
2024-07-10 16:22:04.006483,"0,2501,1002,3001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4001,0"
2024-07-10 16:22:04.006483,"0,2501,1001,46,0,"
2024-07-10 16:22:04.056608,"0,2501,1002,3002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4002,0"
2024-07-10 16:22:04.060770,"0,2501,1001,46,0,"
2024-07-10 16:22:04.108515,"0,2501,1002,3003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4003,0"
2024-07-10 16:22:04.114601,"0,2501,1001,46,0,"
2024-07-10 16:22:04.165319,"0,2501,1002,3004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,103,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4004,0"
2024-07-10 16:22:04.167899,"0,2501,1001,46,0,"
2024-07-10 16:22:04.215567,"0,2501,1002,3005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,104,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4005,0"
2024-07-10 16:22:04.215567,"0,2501,1001,46,0,"
2024-07-10 16:22:04.266769,"0,2501,1002,3006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,105,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4006,0"
2024-07-10 16:22:04.281845,"0,2501,1001,46,0,"
2024-07-10 16:22:04.328568,"0,2501,1002,3007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,106,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4007,0"
2024-07-10 16:22:04.328568,"0,2501,1001,46,0,"
2024-07-10 16:22:04.380228,"0,2501,1002,3008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,107,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4008,0"
2024-07-10 16:22:04.391771,"0,2501,1001,46,0,"
2024-07-10 16:22:04.440462,"0,2501,1002,3009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,108,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4009,0"
2024-07-10 16:22:04.440462,"0,2501,1001,46,0,"
2024-07-10 16:22:04.491260,"0,2501,1002,3010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,109,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4010,0"
2024-07-10 16:22:04.500782,"0,2501,1001,46,0,"
2024-07-10 16:22:04.543670,"0,2501,1002,3011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4011,0"
2024-07-10 16:22:04.558118,"0,2501,1001,46,0,"
2024-07-10 16:22:04.608202,"0,2501,1002,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,111,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4012,0"
2024-07-10 16:22:04.608202,"0,2501,1001,46,0,"
2024-07-10 16:22:04.665802,"0,2501,1002,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,112,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4013,0"
2024-07-10 16:22:04.673867,"0,2501,1001,46,0,"
2024-07-10 16:22:04.724745,"0,2501,1002,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,113,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4014,0"
2024-07-10 16:22:04.724745,"0,2501,1001,46,0,"
2024-07-10 16:22:04.776076,"0,2501,1002,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,114,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4015,0"
2024-07-10 16:22:04.782799,"0,2501,1001,46,0,"
2024-07-10 16:22:04.826338,"0,2501,1002,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,115,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4016,0"
2024-07-10 16:22:04.836334,"0,2501,1001,46,0,"
2024-07-10 16:22:04.886750,"0,2501,1002,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,200,20,100,100,60000,1000,37,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4000,0"
2024-07-10 16:22:04.891173,"0,2501,1001,46,0,"
2024-07-10 16:22:04.938428,"0,2501,1002,4081,0.88,0.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,691200000,200,20,100,100,30000,1000,37,1,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,2,1,1,1,1,0,1,1,0,0,27,29,31,33,39,40,41,42,13,2,3,11,5,6,7,8,9,10,4,12,14,15,16,17,47,54,0,8,0,0,115200,115200,115200,4081,0"
2024-07-10 16:22:06.932880,"0,2501,1515,4081,0.00,503.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:08.933964,"0,2501,1515,4081,0.00,514.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:10.929626,"0,2501,1515,4081,0.00,516.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:12.924401,"0,2501,1515,4081,0.00,519.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:14.933967,"0,2501,1515,4081,0.00,520.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:16.925425,"0,2501,1515,4081,0.00,513.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:18.963488,"0,2501,1515,4081,0.00,504.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:20.929627,"0,2501,1515,4081,0.00,499.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:22.981660,"0,2501,1515,4081,0.00,499.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:24.934099,"0,2501,1515,4081,0.00,509.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:26.931677,"0,2501,1515,4081,0.00,515.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:28.925959,"0,2501,1515,4081,0.00,514.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:30.933176,"0,2501,1515,4081,0.00,512.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:32.931229,"0,2501,1515,4081,0.00,511.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:34.931510,"0,2501,1515,4081,0.00,500.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:36.928188,"0,2501,1515,4081,-300.00,503.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:38.928603,"0,2501,1515,4081,-300.00,504.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:40.926680,"0,2501,1515,4081,-300.00,503.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:42.933353,"0,2501,1515,4081,-300.00,513.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:44.933425,"0,2501,1515,4081,-300.00,520.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:46.931808,"0,2501,1515,4081,-300.00,515.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:48.936348,"0,2501,1515,4081,-300.00,508.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:50.937565,"0,2501,1515,4081,-300.00,505.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:52.934218,"0,2501,1515,4081,-300.00,503.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:54.935313,"0,2501,1515,4081,-300.00,504.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:56.936900,"0,2501,1515,4081,-300.00,508.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:22:58.936910,"0,2501,1515,4081,-300.00,513.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:00.935041,"0,2501,1515,4081,-300.00,516.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:02.938025,"0,2501,1515,4081,-300.00,516.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:04.937795,"0,2501,1515,4081,-300.00,510.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:06.927429,"0,2501,1515,4081,-300.00,508.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:08.932673,"0,2501,1515,4081,-300.00,504.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:10.937449,"0,2501,1515,4081,-300.00,500.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:12.937342,"0,2501,1515,4081,-300.00,500.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:14.932924,"0,2501,1515,4081,-300.00,509.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:16.936549,"0,2501,1515,4081,-300.00,512.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:18.936740,"0,2501,1515,4081,-300.00,518.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:20.934401,"0,2501,1515,4081,-300.00,518.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
2024-07-10 16:23:22.929720,"0,2501,1515,4081,-300.00,516.00,0.00,0.00,281.60,253.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,-300.00,-300.00,-300.00,0.00,0,"
