2024-06-24 14:58:55.373452,0,2501,1515,8001,0.00,0.00,0.00,0.00,320.00,0.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,0.00,0.00,0.00,0,
2024-06-24 14:58:57.369297,0,2501,1515,8001,0.00,0.00,0.00,0.00,320.00,0.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,0.00,0.00,0.00,0,
2024-06-24 15:05:42.044302,0,2501,1515,4024,139.40,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,0.00,139.40,149.08,0.00,0,
2024-06-24 15:05:45.091423,0,2501,1515,4024,139.38,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,0.00,139.38,148.97,0.00,0,
2024-06-24 15:05:54.077413,0,2501,1515,4024,139.39,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.40,139.39,148.88,0.00,0,
2024-06-24 15:05:57.135387,0,2501,1515,4024,139.28,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.42,139.28,149.08,0.00,0,
2024-06-24 15:06:00.070258,0,2501,1515,4024,139.26,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.42,139.26,149.09,0.00,0,
2024-06-24 15:06:09.097757,0,2501,1515,4024,139.21,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.49,139.21,149.01,0.00,0,
2024-06-24 15:06:12.119491,0,2501,1515,4024,139.39,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.39,149.12,0.00,0,
2024-06-24 15:06:15.112913,0,2501,1515,4024,139.24,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.24,149.03,0.00,0,
2024-06-24 15:06:18.148136,0,2501,1515,4024,139.33,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.52,139.33,149.03,0.00,0,
2024-06-24 15:06:21.128150,0,2501,1515,4024,139.30,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.52,139.30,149.12,0.00,0,
2024-06-24 15:06:27.127997,0,2501,1515,4024,139.37,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.40,139.37,148.93,0.00,0,
2024-06-24 15:06:30.128148,0,2501,1515,4024,139.33,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.40,139.33,149.09,0.00,0,
2024-06-24 15:06:33.100273,0,2501,1515,4024,139.46,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.46,149.05,0.00,0,
2024-06-24 15:06:36.143040,0,2501,1515,4024,139.30,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.30,149.05,0.00,0,
2024-06-24 15:06:39.108354,0,2501,1515,4024,139.30,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.35,139.30,148.97,0.00,0,
2024-06-24 15:06:42.108670,0,2501,1515,4024,139.27,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.46,139.27,149.07,0.00,0,
2024-06-24 15:06:44.101191,0,2501,1515,4024,139.28,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.46,139.28,149.09,0.00,0,
2024-06-24 15:06:46.101285,0,2501,1515,4024,139.37,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.46,139.37,149.07,0.00,0,
2024-06-24 15:06:48.099739,0,2501,1515,4024,139.43,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.48,139.43,149.09,0.00,0,
2024-06-24 15:06:50.100852,0,2501,1515,4024,139.18,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.48,139.18,149.05,0.00,0,
2024-06-24 15:06:52.100442,0,2501,1515,4024,139.34,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.43,139.34,149.01,0.00,0,
2024-06-24 15:06:54.095920,0,2501,1515,4024,139.29,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.43,139.29,149.09,0.00,0,
2024-06-24 15:06:56.094440,0,2501,1515,4024,139.33,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.43,139.33,149.00,0.00,0,
2024-06-24 15:06:58.096822,0,2501,1515,4024,139.28,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.48,139.28,149.09,0.00,0,
2024-06-24 15:07:00.097080,0,2501,1515,4024,139.35,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.48,139.35,149.16,0.00,0,
2024-06-24 15:07:02.093442,0,2501,1515,4024,139.21,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.57,139.21,149.05,0.00,0,
2024-06-24 15:07:04.093155,0,2501,1515,4024,139.27,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.57,139.27,149.01,0.00,0,
2024-06-24 15:07:06.099481,0,2501,1515,4024,139.24,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.57,139.24,148.97,0.00,0,
2024-06-24 15:07:08.099037,0,2501,1515,4024,139.16,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.43,139.16,149.04,0.00,0,
