2024-06-24 14:58:53.375255,"0,2501,1001,50,0,"
2024-06-24 14:58:53.427982,"0,2501,1002,8001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000,200,20,100,100,60000,1000,20,0,0.9,0.003125,0.003125,2,5,1,0.2,0.05,0.01,0,0,0,0,0,0,0,0,0,1,1,37,38,35,36,33,34,31,32,30,29,28,27,26,25,24,23,2,3,4,5,6,7,8,9,47,54,0,8,1,0,115200,115200,115200,4001,0"
2024-06-24 14:58:55.373452,"0,2501,1515,8001,0.00,0.00,0.00,0.00,320.00,0.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,0.00,0.00,0.00,0,"
2024-06-24 14:58:57.369297,"0,2501,1515,8001,0.00,0.00,0.00,0.00,320.00,0.00,0,200.00,2.00,5.00,1.00,0,20.00,0.20,0.05,0.01,0.00,0.00,0.00,0.00,0,"
2024-06-24 15:03:49.713835,"0,2501,1001,50,0,"
2024-06-24 15:03:58.446714,"0,2501,1001,50,0,"
2024-06-24 15:05:40.028854,"0,2501,1001,50,0,"
2024-06-24 15:05:42.011822,"0,2501,1001,46,0,"
2024-06-24 15:05:42.043649,"0,2501,1515,4024,139.40,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,0.00,139.40,149.08,0.00,0,"
2024-06-24 15:05:43.012570,"0,2501,1001,46,0,"
2024-06-24 15:05:45.020391,"0,2501,1001,46,0,"
2024-06-24 15:05:45.081589,"0,2501,1515,4024,139.38,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,0.00,139.38,148.97,0.00,0,"
2024-06-24 15:05:46.021143,"0,2501,1001,46,0,"
2024-06-24 15:05:48.014636,"0,2501,1001,46,0,"
2024-06-24 15:05:49.017163,"0,2501,1001,46,0,"
2024-06-24 15:05:51.022520,"0,2501,1001,46,0,"
2024-06-24 15:05:52.022045,"0,2501,1001,46,0,"
2024-06-24 15:05:54.028630,"0,2501,1001,46,0,"
2024-06-24 15:05:54.067119,"0,2501,1515,4024,139.39,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.40,139.39,148.88,0.00,0,"
2024-06-24 15:05:55.020757,"0,2501,1001,46,0,"
2024-06-24 15:05:57.025531,"0,2501,1001,46,0,"
2024-06-24 15:05:57.067025,"0,2501,1515,4024,139.28,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.42,139.28,149.08,0.00,0,"
2024-06-24 15:05:58.030489,"0,2501,1001,46,0,"
2024-06-24 15:06:00.031613,"0,2501,1001,46,0,"
2024-06-24 15:06:00.070258,"0,2501,1515,4024,139.26,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.42,139.26,149.09,0.00,0,"
2024-06-24 15:06:01.026295,"0,2501,1001,46,0,"
2024-06-24 15:06:03.030327,"0,2501,1001,46,0,"
2024-06-24 15:06:04.035329,"0,2501,1001,46,0,"
2024-06-24 15:06:06.025863,"0,2501,1001,46,0,"
2024-06-24 15:06:07.033053,"0,2501,1001,46,0,"
2024-06-24 15:06:09.038149,"0,2501,1001,46,0,"
2024-06-24 15:06:09.097757,"0,2501,1515,4024,139.21,143.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.49,139.21,149.01,0.00,0,"
2024-06-24 15:06:10.040087,"0,2501,1001,46,0,"
2024-06-24 15:06:12.039690,"0,2501,1001,46,0,"
2024-06-24 15:06:12.105024,"0,2501,1515,4024,139.39,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.39,149.12,0.00,0,"
2024-06-24 15:06:13.038587,"0,2501,1001,46,0,"
2024-06-24 15:06:15.041146,"0,2501,1001,46,0,"
2024-06-24 15:06:15.082354,"0,2501,1515,4024,139.24,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.41,139.24,149.03,0.00,0,"
2024-06-24 15:06:16.042063,"0,2501,1001,46,0,"
2024-06-24 15:06:18.041903,"0,2501,1001,46,0,"
2024-06-24 15:06:18.084810,"0,2501,1515,4024,139.33,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.52,139.33,149.03,0.00,0,"
2024-06-24 15:06:19.039056,"0,2501,1001,46,0,"
2024-06-24 15:06:21.043450,"0,2501,1001,46,0,"
2024-06-24 15:06:21.109512,"0,2501,1515,4024,139.30,144.00,0.00,0.00,0.00,0.00,0,200.00,2.00,5.00,1.00,0,150.00,1.00,3.00,0.10,141.52,139.30,149.12,0.00,0,"
2024-06-24 15:06:22.038677,"0,2501,1001,46,0,"
2024-06-24 15:06:24.045231,"0,2501,1001,46,0,"
2024-06-24 15:06:25.040901,"0,2501,1001,46,0,"
2024-06-24 15:06:27.052197,"0,2501,1001,46,0,"
